시설명,위도,경도,시설용도분류,도로명주소,기타,설명,종류
신사무궁화공원,37.524155,127.03194,FU_BI,서울특별시 강남구 언주로159길 15,,산책과 휴식을 위한 공간,자연/휴식
압구정은행나무공원,37.53072,127.03144,FU_BI,서울특별시 강남구 압구정로 201,,산책과 휴식을 위한 공간,자연/휴식
역삼은행나무공원,37.505447,127.03126,FU_BI,서울특별시 강남구 봉은사로22길 20,,산책과 휴식을 위한 공간,자연/휴식
역삼까치공원,37.49725,127.03075,FU_BI,서울특별시 강남구 강남대로84길 23,,산책과 휴식을 위한 공간,자연/휴식
역삼무궁화공원,37.493984,127.03228,FU_BI,서울특별시 강남구 역삼로 117,,산책과 휴식을 위한 공간,자연/휴식
역삼소나무공원,37.490986,127.03371,FU_BI,서울특별시 강남구 강남대로62길 23,,산책과 휴식을 위한 공간,자연/휴식
아래방죽마을공원,37.473278,127.10823,FU_BI,서울특별시 강남구 밤고개로23길 12,,산책과 휴식을 위한 공간,자연/휴식
목련공원,37.491455,127.08558,FU_BI,서울특별시 강남구 양재대로47길 20,,산책과 휴식을 위한 공간,자연/휴식
일원까치어린이공원,37.492096,127.088196,FU_BI,서울특별시 강남구 양재대로55길 14,,산책과 휴식을 위한 공간,자연/휴식
일원개나리공원,37.48298,127.0764,FU_BI,서울특별시 강남구 광평로10길 6,,산책과 휴식을 위한 공간,자연/휴식
상록수공원,37.482124,127.08221,FU_BI,서울특별시 강남구 광평로10길 15,,산책과 휴식을 위한 공간,자연/휴식
쟁골어린이공원,37.48194,127.10209,FU_BI,서울특별시 강남구 밤고개로12길 33-6,,산책과 휴식을 위한 공간,자연/휴식
갈대밭어린이공원,37.674343,127.04581,FU_BI,서울특별시 도봉구 도봉로160길 15-4,공사중,산책과 휴식을 위한 공간,자연/휴식
청담목련공원,37.522995,127.049835,FU_BI,서울특별시 강남구 도산대로92길 10,,산책과 휴식을 위한 공간,자연/휴식
청담은행나무어린이공원,37.525158,127.04406,FU_BI,서울특별시 강남구 도산대로67길 15,,산책과 휴식을 위한 공간,자연/휴식
무궁화공원,37.542202,127.14537,FU_BI,서울특별시 강동구 천중로51길 36-10,,산책과 휴식을 위한 공간,자연/휴식
희망공원,37.539047,127.14228,FU_BI,서울특별시 강동구 천중로50길 48-12,,산책과 휴식을 위한 공간,자연/휴식
성심어린이공원,37.538326,127.13757,FU_BI,서울특별시 강동구 천중로40길 66,,산책과 휴식을 위한 공간,자연/휴식
명우공원,37.55155,127.14147,FU_BI,서울특별시 강동구 구천면로65길 12,,산책과 휴식을 위한 공간,자연/휴식
고명공원,37.552513,127.143364,FU_BI,서울특별시 강동구 고덕로38길 39-10,,산책과 휴식을 위한 공간,자연/휴식
샘물공원,37.551167,127.14491,FU_BI,서울특별시 강동구 양재대로 1630,,산책과 휴식을 위한 공간,자연/휴식
염주골공원,37.5498,127.14565,FU_BI,서울특별시 강동구 상암로47길 80-16,,산책과 휴식을 위한 공간,자연/휴식
방아다리공원,37.547997,127.15377,FU_BI,서울특별시 강동구 동남로65길 46-8,,산책과 휴식을 위한 공간,자연/휴식
파랑새공원,37.547974,127.15089,FU_BI,서울특별시 강동구 상암로 251,,산책과 휴식을 위한 공간,자연/휴식
진달래공원,37.551292,127.15149,FU_BI,서울특별시 강동구 고덕로62길 76,,산책과 휴식을 위한 공간,자연/휴식
은하수공원,37.550526,127.15447,FU_BI,서울특별시 강동구 동남로71길 41,,산책과 휴식을 위한 공간,자연/휴식
미리내공원,37.55513,127.168655,FU_BI,서울특별시 강동구 고덕로 360,,산책과 휴식을 위한 공간,자연/휴식
하늬공원,37.54612,127.15971,FU_BI,서울특별시 강동구 상암로 331,,산책과 휴식을 위한 공간,자연/휴식
까치공원,37.54776,127.16209,FU_BI,서울특별시 강동구 상암로 361-61,,산책과 휴식을 위한 공간,자연/휴식
암사공원,37.552845,127.1379,FU_BI,서울특별시 강동구 고덕로28길 36,,산책과 휴식을 위한 공간,자연/휴식
천호삼거리공원,37.545506,127.1385,FU_BI,서울특별시 강동구 천중로35길 99-16,,산책과 휴식을 위한 공간,자연/휴식
천호큰골목공원,37.54506,127.13858,FU_BI,서울특별시 강동구 천중로35길 99-7,,산책과 휴식을 위한 공간,자연/휴식
천일공원,37.544872,127.13642,FU_BI,서울특별시 강동구 구천면로42길 60,,산책과 휴식을 위한 공간,자연/휴식
천암공원,37.547848,127.136894,FU_BI,서울특별시 강동구 상암로27나길 19-1,,산책과 휴식을 위한 공간,자연/휴식
혜림공원,37.544487,127.13999,FU_BI,서울특별시 강동구 천중로39길 77,,산책과 휴식을 위한 공간,자연/휴식
당말공원,37.538918,127.13324,FU_BI,서울특별시 강동구 진황도로29길 34,,산책과 휴식을 위한 공간,자연/휴식
나들이어린이공원,37.57183,126.84426,FU_BI,서울특별시 강서구 허준로 9,,산책과 휴식을 위한 공간,자연/휴식
꽃동네공원,37.5702,126.84707,FU_BI,서울특별시 강서구 허준로 47-1,,산책과 휴식을 위한 공간,자연/휴식
진달래공원,37.562374,126.86098,FU_BI,서울특별시 강서구 허준로 209,,산책과 휴식을 위한 공간,자연/휴식
비둘기공원,37.559498,126.86296,FU_BI,서울특별시 강서구 허준로 230,,산책과 휴식을 위한 공간,자연/휴식
옹기골근린공원,37.573906,126.821,FU_BI,,,산책과 휴식을 위한 공간,자연/휴식
다솜공원,37.56372,126.81854,FU_BI,서울특별시 강서구 마곡중앙3로 74,,산책과 휴식을 위한 공간,자연/휴식
긴등마을공원,37.563107,126.81869,FU_BI,서울특별시 강서구 마곡중앙3로 74,,산책과 휴식을 위한 공간,자연/휴식
꿈자람공원,37.56489,126.818985,FU_BI,서울특별시 강서구 마곡중앙3로 74,,산책과 휴식을 위한 공간,자연/휴식
풀잎공원,37.556995,126.81657,FU_BI,서울특별시 강서구 마곡중앙1로 71,,산책과 휴식을 위한 공간,자연/휴식
다솔공원,37.554592,126.81836,FU_BI,서울특별시 강서구 방화대로6길 24-3,,산책과 휴식을 위한 공간,자연/휴식
송정공원,37.56066,126.81129,FU_BI,서울특별시 강서구 공항대로4길 11,,산책과 휴식을 위한 공간,자연/휴식
장미공원,37.556694,126.813835,FU_BI,서울특별시 강서구 방화대로7다길 35-18,,산책과 휴식을 위한 공간,자연/휴식
덕수의료재단 덕수요양병원,37.520023,126.90188,FU_BD,서울특별시 영등포구 영신로34길 5,,의료 서비스를 제공하는 곳,의료시설
신화요양병원,37.52517,126.90588,FU_BD,서울특별시 영등포구 영중로 100,,의료 서비스를 제공하는 곳,의료시설
뉴서울성모요양병원,37.52605,126.90616,FU_BD,서울특별시 영등포구 영중로34길 6,,의료 서비스를 제공하는 곳,의료시설
새벗공원,37.560703,126.8403,FU_BI,서울특별시 강서구 강서로56나길 37,,산책과 휴식을 위한 공간,자연/휴식
한마음공원,37.560665,126.84312,FU_BI,서울특별시 강서구 강서로56나길 34,,산책과 휴식을 위한 공간,자연/휴식
백합공원,37.55925,126.84501,FU_BI,서울특별시 강서구 공항대로39길 74,,산책과 휴식을 위한 공간,자연/휴식
푸르매공원,37.55905,126.84752,FU_BI,서울특별시 강서구 화곡로63길 96,,산책과 휴식을 위한 공간,자연/휴식
푸르미공원,37.57019,126.825745,FU_BI,서울특별시 강서구 마곡중앙5로1길 39,,산책과 휴식을 위한 공간,자연/휴식
개나리공원,37.573128,126.81226,FU_BI,서울특별시 강서구 방화동로16길 64-11,,산책과 휴식을 위한 공간,자연/휴식
새싹어린이교통공원,37.56973,126.80943,FU_BI,서울특별시 강서구 양천로14길 85,,산책과 휴식을 위한 공간,자연/휴식
목련공원,37.565,126.80784,FU_BI,서울특별시 강서구 개화동로27나길 8-17,,산책과 휴식을 위한 공간,자연/휴식
봉선화공원,37.566536,126.80703,FU_BI,서울특별시 강서구 초원로4길 29,,산책과 휴식을 위한 공간,자연/휴식
민들레공원,37.56726,126.80675,FU_BI,서울특별시 강서구 초원로4길 12,,산책과 휴식을 위한 공간,자연/휴식
들꽃공원,37.57061,126.82122,FU_BI,서울특별시 강서구 방화대로34길 86,,산책과 휴식을 위한 공간,자연/휴식
백합공원,37.55115,126.86946,FU_BI,서울특별시 강서구 공항대로59다길 109,,산책과 휴식을 위한 공간,자연/휴식
이수어린이공원,37.548275,126.87438,FU_BI,서울특별시 강서구 공항대로75길 27,,산책과 휴식을 위한 공간,자연/휴식
아리수어린이공원,37.551704,126.87529,FU_BI,서울특별시 강서구 양천로75길 19,,산책과 휴식을 위한 공간,자연/휴식
솔공원,37.556835,126.824615,FU_BI,서울특별시 강서구 마곡중앙로 33,,산책과 휴식을 위한 공간,자연/휴식
미리내공원,37.547688,126.83476,FU_BI,서울특별시 강서구 강서로45길 29,,산책과 휴식을 위한 공간,자연/휴식
바탕골공원,37.544575,126.83478,FU_BI,서울특별시 강서구 강서로45다길 74,,산책과 휴식을 위한 공간,자연/휴식
대원공원,37.544895,126.83593,FU_BI,서울특별시 강서구 강서로41길 28,,산책과 휴식을 위한 공간,자연/휴식
천사공원,37.546906,126.833,FU_BI,서울특별시 강서구 강서로43길 49,,산책과 휴식을 위한 공간,자연/휴식
꿈돌이어린이공원,37.545902,126.84537,FU_BI,서울특별시 강서구 화곡로 234,,산책과 휴식을 위한 공간,자연/휴식
소나무공원,37.547073,126.84785,FU_BI,서울특별시 강서구 까치산로15길 14,,산책과 휴식을 위한 공간,자연/휴식
박장어린이공원,37.540737,126.8491,FU_BI,서울특별시 강서구 초록마을로16길 25,,산책과 휴식을 위한 공간,자연/휴식
한글공원,37.538525,126.85051,FU_BI,서울특별시 강서구 초록마을로24길 7-8,,산책과 휴식을 위한 공간,자연/휴식
참새공원,37.53972,126.84706,FU_BI,서울특별시 강서구 까치산로4길 75-8,,산책과 휴식을 위한 공간,자연/휴식
비둘기공원,37.54137,126.846985,FU_BI,서울특별시 강서구 초록마을로6길 35,,산책과 휴식을 위한 공간,자연/휴식
두레어린이공원,37.53121,126.85936,FU_BI,서울특별시 강서구 강서로8길 203,,산책과 휴식을 위한 공간,자연/휴식
뜸부기어린이공원,37.53014,126.85695,FU_BI,서울특별시 강서구 국회대로7길 70,,산책과 휴식을 위한 공간,자연/휴식
강서구골말어린이공원,37.533253,126.856094,FU_BI,서울특별시 강서구 곰달래로45길 17,,산책과 휴식을 위한 공간,자연/휴식
하마터어린이공원,37.530006,126.85365,FU_BI,서울특별시 강서구 곰달래로36길 22,,산책과 휴식을 위한 공간,자연/휴식
호돌이공원,37.52823,126.84605,FU_BI,서울특별시 강서구 강서로5다길 26-3,,산책과 휴식을 위한 공간,자연/휴식
구름공원,37.54333,126.84404,FU_BI,서울특별시 강서구 초록마을로4길 32-1,,산책과 휴식을 위한 공간,자연/휴식
문화촌어린이공원,37.595173,126.947365,FU_BI,서울특별시 서대문구 간호대로3길 36-6,공사중,산책과 휴식을 위한 공간,자연/휴식
능안공원,37.45451,127.06575,FU_BI,서울특별시 서초구 능안말3길 13,폐쇄,산책과 휴식을 위한 공간,자연/휴식
푸른공원,37.50094,126.98967,FU_BI,서울특별시 서초구 신반포로 32,공사중,산책과 휴식을 위한 공간,자연/휴식
초롱공원,37.49968,126.98748,FU_BI,서울특별시 서초구 신반포로 32,공사중,산책과 휴식을 위한 공간,자연/휴식
한수공원,37.503212,126.983055,FU_BI,서울특별시 서초구 신반포로 9,공사중,산책과 휴식을 위한 공간,자연/휴식
명가한의원,37.569023,127.06631,FU_BE,서울특별시 동대문구 답십리로66길 88,,의료 진료를 제공하는 곳,의료시설
범바위공원,37.543125,126.84155,FU_BI,서울특별시 강서구 강서로34길 36-1,,산책과 휴식을 위한 공간,자연/휴식
초롱공원,37.53809,126.836235,FU_BI,서울특별시 강서구 가로공원로 183-20,,산책과 휴식을 위한 공간,자연/휴식
안골공원,37.53579,126.85087,FU_BI,서울특별시 강서구 강서로18아길 15-9,,산책과 휴식을 위한 공간,자연/휴식
더부리공원,37.53487,126.84676,FU_BI,서울특별시 강서구 강서로18나길 15,,산책과 휴식을 위한 공간,자연/휴식
솔뫼공원,37.53791,126.8385,FU_BI,서울특별시 강서구 가로공원로77길 30,,산책과 휴식을 위한 공간,자연/휴식
대무공원,37.538097,126.84759,FU_BI,서울특별시 강서구 초록마을로32길 32,,산책과 휴식을 위한 공간,자연/휴식
능골공원,37.536743,126.855316,FU_BI,서울특별시 강서구 등촌로13자길 63-25,,산책과 휴식을 위한 공간,자연/휴식
무지개공원,37.53397,126.861305,FU_BI,서울특별시 강서구 곰달래로57가길 10,,산책과 휴식을 위한 공간,자연/휴식
